Passenger 1 Id,Passenger 2 Id,Number of Flights Together
4042,4066,7
2759,4388,7
5411,5482,7
6049,6096,7
6858,6893,7
10015,10022,7
10107,3741,7
10764,7560,7
5201,6733,7
3560,6874,7
1034,1272,7
1548,1598,7
4017,4053,7
4316,4353,7
1337,930,7
4309,915,7
5456,5484,7
5525,5589,7
2225,4610,7
8552,8566,7
901,95,7
2906,5482,7
8007,8461,7
5668,5795,7
6294,7820,7
4449,5683,7
10115,9366,7
10701,10767,7
10596,11808,7
13668,7395,7
385,774,7
1808,1884,7
1946,1951,7
4690,4700,7
1884,2294,7
3527,443,7
3587,670,7
6075,6096,7
2759,6017,7
5482,901,7
3590,8411,7
382,4820,7
1064,4217,7
2425,2469,7
727,731,7
5734,5788,7
4056,5016,7
8960,8995,7
7866,8190,7
5482,7866,7
4283,92,7
9645,9699,7
5522,9066,7
5009,6591,7
712,773,7
2717,2773,7
334,355,7
712,750,7
2460,2478,7
3149,3184,7
4364,4388,7
1482,2789,7
165,3609,7
1774,2101,7
1940,663,7
6064,6071,7
2294,6039,7
8969,8979,7
2024,2354,7
7951,9954,7
13221,13296,7
5545,5959,7
13571,7099,7
2222,2255,7
3122,3193,7
4084,4092,7
247,3477,7
5401,5495,7
6064,6075,7
5766,5911,7
5769,6001,7
2065,6113,7
2482,8775,7
2945,4774,7
1343,4359,7
10449,10465,7
6181,7526,7
10719,7560,7
10799,4774,7
8519,9068,7
10509,2068,7
7209,7327,7
255,299,7
1095,366,7
3629,72,7
1966,4070,7
5964,5977,7
6809,6855,7
3477,6418,7
288,3801,7
2575,4850,7
3590,7082,7
8904,8960,7
174,497,7
3618,7560,7
3590,8961,7
10328,9127,7
10465,6084,7
13819,13862,7
211,274,7
1023,740,7
477,997,7
5416,5456,7
3544,5443,7
6832,6874,7
8158,8190,7
1613,8089,7
6289,8197,7
10368,10377,7
4945,8851,7
11098,5596,7
5212,8057,7
806,889,7
3702,3787,7
4011,4013,7
172,2500,7
4645,4673,7
1666,4080,7
2511,4388,7
5725,5741,7
3544,4412,7
7866,8209,7
3175,8960,7
3356,5546,7
10325,9874,7
4715,5283,7
10702,382,7
10267,4170,7
1966,5096,7
11211,5101,7
2588,2964,7
183,8446,7
1014,2699,7
2717,5479,7
4076,5096,7
8904,8969,7
8471,8662,7
1955,9324,7
3921,4444,7
11280,9421,7
11676,9480,7
4042,4083,7
2511,4316,7
6016,6096,7
6809,6898,7
7602,7685,7
6447,8093,7
5989,6418,7
392,5522,7
10702,7560,7
9127,9495,7
10015,8684,7
1035,378,7
2464,2478,7
4217,4269,7
2759,4353,7
2717,4042,7
5069,5095,7
4373,5500,7
4412,4942,7
3302,833,7
6063,6077,7
6930,6956,7
2926,7868,7
3077,8024,7
1715,7898,7
183,712,7
255,293,7
1423,1452,7
4309,4364,7
1322,2969,7
2759,4399,7
5959,5962,7
3453,494,7
3278,3503,7
3837,7747,7
9672,9686,7
1079,2054,7
3064,382,7
1276,5416,7
913,979,7
2554,2600,7
2816,2857,7
1351,993,7
4066,4353,7
1034,2780,7
1482,915,7
1696,4012,7
1447,3173,7
5468,5490,7
5777,5795,7
2294,5443,7
5440,6071,7
4217,652,7
7605,7866,7
9212,9252,7
9784,9793,7
1715,382,7
392,4820,7
7507,9063,7
7809,8912,7
10024,4827,7
12947,12948,7
2588,9994,7
1617,1651,7
3019,3039,7
4373,4395,7
4052,4353,7
1464,2783,7
165,3637,7
3292,7645,7
3837,8596,7
174,3002,7
3249,5058,7
10327,10353,7
10701,10796,7
8165,9063,7
10644,6529,7
8511,9513,7
10795,1812,7
42,4685,7
3242,3284,7
2153,218,7
5048,5076,7
5076,5092,7
5443,6063,7
6897,6898,7
1569,5911,7
8007,8093,7
477,6874,7
8754,8758,7
2544,7747,7
4774,8729,7
5101,8556,7
11225,11280,7
11074,2378,7
10024,11280,7
10095,4917,7
11807,993,7
4009,4052,7
1351,2949,7
7039,7866,7
5612,8257,7
382,4034,7
382,9066,7
5081,9522,7
2068,9833,7
3361,75,7
11871,741,7
10365,3665,7
12841,8025,7
4502,8579,7
905,940,7
2236,2273,7
3493,366,7
1143,1491,7
1484,1666,7
5719,5733,7
5744,5954,7
6927,6956,7
7162,9258,7
1218,4707,7
712,7721,7
334,368,7
606,625,7
2511,2783,7
3385,4082,7
6047,6063,7
2556,5792,7
625,8190,7
5866,821,7
9223,9282,7
2068,7243,7
6136,8427,7
4820,6560,7
2489,3432,7
3275,6810,7
11221,9495,7
5009,9600,7
13571,8057,7
5101,7661,7
2152,2153,7
2437,2467,7
3367,3380,7
1287,1561,7
4052,4053,7
4009,4017,7
184,2734,7
2959,4053,7
2759,4042,7
5048,5092,7
2734,997,7
3226,4314,7
6060,6084,7
8117,8149,7
5377,683,7
625,7605,7
5812,592,7
5503,7898,7
2489,4781,7
13620,8664,7
248,274,7
1982,1994,7
3104,3180,7
1576,2674,7
3689,3700,7
4010,4057,7
4013,4309,7
2068,3587,7
6572,6580,7
5795,5911,7
8202,8232,7
7835,8355,7
5481,6809,7
6813,7662,7
7373,9068,7
6560,7209,7
10802,13365,7
1591,7661,7
4025,4083,7
5412,5479,7
2645,3642,7
8007,8073,7
1635,7872,7
3418,5482,7
10349,10396,7
398,4850,7
10322,2857,7
11716,11742,7
215,610,7
1666,2759,7
1696,2783,7
5002,5041,7
1276,4494,7
6063,6096,7
3544,6064,7
2134,2271,7
7820,8209,7
2728,8557,7
2861,8732,7
9761,9997,7
10234,8030,7
11914,11965,7
371,5530,7
6043,7611,7
2068,4450,7
2075,53,7
255,274,7
1321,1342,7
2427,2467,7
2717,2734,7
2968,2969,7
4069,4090,7
2262,2378,7
5435,5458,7
4285,4945,7
5942,9755,7
10322,10397,7
10785,4451,7
1043,313,7
1314,928,7
2941,975,7
2939,915,7
1484,1818,7
2969,4316,7
2511,4042,7
1573,3970,7
3238,798,7
6064,6077,7
1464,6013,7
428,4660,7
3169,8132,7
1733,6338,7
4627,8093,7
4820,7898,7
1191,4732,7
4514,4707,7
11571,7593,7
11834,13753,7
706,730,7
1001,716,7
2012,2024,7
3180,606,7
4046,4092,7
2571,451,7
2959,915,7
2223,3554,7
4395,5423,7
8519,8562,7
5544,905,7
4329,4852,7
1849,4451,7
5546,9069,7
11923,11965,7
10024,8684,7
324,395,7
1026,381,7
806,874,7
2484,2496,7
3169,3180,7
1432,2906,7
338,5143,7
4674,6063,7
5596,6773,7
1389,2926,7
5668,6242,7
7756,8910,7
2719,9968,7
1434,4774,7
3242,6321,7
4070,5021,7
1423,1451,7
215,684,7
1288,2802,7
4337,4364,7
4353,4364,7
4012,4316,7
4395,928,7
2993,5771,7
9028,9083,7
3237,3443,7
1631,4444,7
4451,9066,7
3223,8519,7
10690,870,7
11807,3665,7
137,9247,7
2588,7099,7
2548,9994,7
13249,5101,7
2910,2985,7
4017,4066,7
4012,4052,7
4013,4353,7
4611,4671,7
1082,2769,7
1696,407,7
184,477,7
1696,4080,7
5021,5096,7
3120,959,7
5426,5499,7
3576,4942,7
2700,2909,7
2182,3226,7
6047,6049,7
6039,6071,7
4674,5443,7
2544,4641,7
1436,7476,7
3979,4178,7
11914,11939,7
1905,1993,7
4013,4066,7
4013,4025,7
2427,977,7
2518,3608,7
6908,6956,7
3802,4283,7
760,9703,7
10112,5002,7
11450,5380,7
237,241,7
876,888,7
3537,3540,7
5977,6827,7
7381,953,7
625,901,7
5490,6447,7
7162,9282,7
7853,9703,7
10043,11214,7
1025,1035,7
3512,3545,7
2906,975,7
4569,4590,7
4017,4353,7
1046,1613,7
1818,2759,7
1818,915,7
2717,4388,7
2000,3322,7
6814,6829,7
4969,6897,7
3405,3734,7
5503,7560,7
4092,866,7
8190,8289,7
3172,5867,7
2437,8574,7
148,61,7
7696,848,7
382,5522,7
3802,9098,7
10716,1822,7
10767,382,7
13627,13638,7
1624,1638,7
2570,266,7
2065,4170,7
5073,5074,7
3702,5161,7
2509,4988,7
5919,5982,7
5456,6010,7
1052,7765,7
3734,6931,7
2857,5482,7
1715,392,7
620,8644,7
1801,1819,7
2281,2288,7
874,889,7
2447,2492,7
1208,625,7
4309,4395,7
4059,4309,7
5905,5962,7
258,3021,7
1782,4444,7
1343,8165,7
350,8988,7
1164,3677,7
1013,364,7
364,701,7
761,797,7
1053,751,7
2969,4025,7
1447,4209,7
1884,6047,7
6061,6805,7
8904,8986,7
10325,10352,7
8566,9340,7
258,3223,7
3078,4543,7
12508,12574,7
10753,482,7
13249,1591,7
2223,2236,7
2406,2429,7
3413,3436,7
1818,2789,7
4016,915,7
5416,5468,7
2773,3576,7
7872,8190,7
2886,8068,7
9501,9511,7
4541,9766,7
382,7898,7
6447,8363,7
1321,9977,7
10627,10652,7
1189,92,7
5459,8165,7
10716,4451,7
11035,7653,7
10365,993,7
13221,13272,7
1347,1398,7
4011,4025,7
1247,2563,7
4523,4593,7
3153,3286,7
3385,631,7
2789,4364,7
5978,5997,7
7718,7789,7
3102,6930,7
2024,8262,7
4275,5356,7
1337,9324,7
4917,5748,7
10017,7679,7
4584,5016,7
10024,5748,7
4939,6460,7
11513,2035,7
13571,2548,7
215,293,7
4316,928,7
3920,4609,7
6049,6077,7
6017,6077,7
2759,6039,7
1326,5738,7
3544,6836,7
9201,9298,7
2939,8068,7
8006,8519,7
10716,382,7
11633,11686,7
1562,2097,7
2264,2288,7
275,606,7
3829,3875,7
3249,3536,7
1617,3963,7
8402,8485,7
7685,8190,7
8037,8411,7
10394,4249,7
10719,382,7
5459,556,7
11296,1966,7
12600,628,7
334,360,7
215,3123,7
1208,2857,7
2511,2789,7
191,4034,7
5533,7747,7
10716,10796,7
11745,11796,7
3292,613,7
230,231,7
750,758,7
1026,749,7
2426,2480,7
1371,930,7
5652,5672,7
5080,7899,7
5668,8089,7
2973,8775,7
9988,9992,7
10702,10796,7
1966,75,7
10350,9258,7
1747,1860,7
3663,9777,7
364,763,7
215,274,7
2600,3104,7
4682,4690,7
4042,928,7
5414,5448,7
4682,4904,7
5978,7433,7
1183,2032,7
5683,9620,7
6729,7560,7
191,9066,7
2910,7064,7
6733,8556,7
3367,5760,7
364,724,7
1095,724,7
939,957,7
1053,746,7
4017,4044,7
1371,4388,7
5015,5073,7
5450,5460,7
3937,4903,7
4359,4591,7
3002,497,7
382,7209,7
1715,9066,7
288,9752,7
10731,8260,7
10350,3589,7
1974,4031,7
11883,6777,7
3666,7118,7
183,9540,7
374,727,7
605,677,7
1572,1586,7
4010,4020,7
4017,4309,7
2789,4044,7
5401,5421,7
4209,4441,7
2909,752,7
5491,6039,7
6474,6478,7
3670,5467,7
4969,6870,7
625,7662,7
3330,8190,7
4713,5116,7
5538,8803,7
10975,7507,7
4543,9057,7
10095,4827,7
191,2345,7
1095,746,7
2427,2498,7
1371,2941,7
4016,4316,7
2717,4016,7
5207,5283,7
5426,5432,7
4353,5446,7
4607,5494,7
2857,8190,7
1254,6447,7
2231,382,7
4451,7209,7
4451,7898,7
1246,6783,7
10767,4451,7
10458,9991,7
1001,760,7
309,731,7
311,320,7
1587,3930,7
1666,4066,7
5777,5787,7
2294,2759,7
2982,4139,7
2569,468,7
3735,8353,7
1762,210,7
4034,4820,7
7810,92,7
2076,7612,7
1678,8579,7
11957,7507,7
839,899,7
304,399,7
1095,751,7
1034,1608,7
5426,5436,7
2294,4412,7
2182,4314,7
6023,6051,7
1635,6813,7
2723,529,7
760,8121,7
6805,7810,7
9522,9598,7
8441,8961,7
8262,8729,7
11811,11812,7
391,9954,7
269,5416,7
11280,8684,7
10767,5021,7
1033,1064,7
254,280,7
3123,688,7
4017,4042,7
4309,4399,7
1464,4080,7
1046,1538,7
5482,7685,7
8078,9340,7
4444,8024,7
8040,8511,7
5459,942,7
6548,7429,7
1449,524,7
13405,13416,7
446,9366,7
1651,1662,7
5414,5436,7
6047,6077,7
1484,6093,7
2062,5885,7
3093,7605,7
10338,10357,7
855,9258,7
2544,8519,7
11400,7656,7
2201,6447,7
12318,7590,7
926,9366,7
328,395,7
1023,701,7
1911,1999,7
3975,3995,7
4359,4384,7
4611,4696,7
2789,4011,7
2759,4025,7
5711,5766,7
7813,7890,7
4384,8350,7
4983,8093,7
2323,9769,7
4715,6084,7
4170,9522,7
10833,167,7
12298,8871,7
13636,1651,7
12299,3910,7
355,392,7
205,248,7
1014,1269,7
4376,4377,7
2867,5486,7
4339,5456,7
3544,6077,7
7746,7770,7
7039,8289,7
5596,5787,7
3078,8562,7
2068,3286,7
5330,9700,7
7643,7810,7
10786,4034,7
4675,4816,7
13215,7877,7
13221,183,7
1903,1918,7
2965,2996,7
2212,2279,7
274,3169,7
1465,4353,7
1337,4395,7
1666,4339,7
5478,5498,7
3670,3937,7
7872,8353,7
8521,8544,7
8808,9300,7
2354,8260,7
10128,9540,7
10322,10371,7
10767,7560,7
9282,9522,7
11225,1747,7
5438,8030,7
11290,12555,7
525,528,7
2539,2576,7
3507,3528,7
3911,3967,7
2026,3700,7
1337,4316,7
1884,5494,7
5766,5989,7
2926,7605,7
83,8684,7
2857,5584,7
2392,7418,7
191,4451,7
10325,10368,7
2068,92,7
11111,11137,7
1343,5055,7
10212,10954,7
12328,12381,7
13221,712,7
2223,2273,7
2407,2458,7
2182,3148,7
187,2272,7
6017,6047,7
2926,8353,7
3278,8209,7
2476,7364,7
1849,382,7
3187,4202,7
10719,10796,7
10616,855,7
606,650,7
603,679,7
2905,2912,7
3906,3916,7
2869,3015,7
130,2437,7
4674,4682,7
1696,4083,7
2294,4990,7
6071,6075,7
5416,6060,7
7872,8209,7
8965,8969,7
2482,813,7
9618,9664,7
2024,6560,7
10396,7220,7
11027,11073,7
1475,6447,7
9171,9653,7
4689,4823,7
255,275,7
1917,1938,7
2458,2467,7
4013,4373,7
1865,3576,7
3220,848,7
6001,6063,7
6836,6896,7
1444,147,7
2303,4215,7
258,5081,7
10015,10095,7
5465,5635,7
10371,10397,7
10352,10394,7
9069,92,7
2354,4820,7
4364,7579,7
5096,7825,7
6591,9600,7
6733,8552,7
13112,13195,7
205,606,7
3148,652,7
3413,368,7
1337,4042,7
4059,915,7
4914,4967,7
5922,5978,7
6049,6075,7
7120,7172,7
7568,7600,7
3477,6447,7
3330,625,7
2544,3837,7
10322,10396,7
10368,3278,7
1715,4774,7
10778,10796,7
11158,11180,7
11214,11239,7
11587,9540,7
4685,5111,7
2212,2273,7
1014,2667,7
4017,4083,7
4010,4318,7
6047,6096,7
6047,6069,7
3278,7872,7
8960,8979,7
1635,7866,7
9057,9068,7
5683,9619,7
10368,8961,7
10089,1747,7
3665,993,7
1591,7099,7
1977,7710,7
1243,1298,7
3502,3554,7
3655,3661,7
4025,4052,7
1314,2969,7
5420,6027,7
1831,5812,7
9645,9700,7
258,8006,7
2702,9177,7
11020,11072,7
11136,11175,7
3090,4170,7
3677,7507,7
4707,9441,7
3405,4037,7
42,5111,7
1058,1085,7
1007,1044,7
701,797,7
2935,2965,7
4011,4016,7
4009,4053,7
1666,2783,7
1482,2867,7
6039,6049,7
2620,5912,7
3367,6447,7
6077,6893,7
8960,8969,7
3837,7373,7
9046,9480,7
3889,8529,7
13822,13848,7
10653,2844,7
13731,3880,7
275,293,7
205,299,7
368,724,7
2567,3924,7
1818,2776,7
1818,437,7
5911,5949,7
3024,5731,7
2926,5789,7
8584,9271,7
4034,4451,7
10104,9924,7
10938,2588,7
10989,7744,7
5101,8552,7
13560,13594,7
4353,4395,7
2743,2905,7
7034,7068,7
1700,4897,7
8656,8684,7
8983,8995,7
1917,4283,7
3278,5668,7
4359,9761,7
392,6729,7
392,9699,7
8040,9513,7
11954,11957,7
4746,8167,7
1064,736,7
4016,4044,7
2759,4969,7
7433,7476,7
8956,8986,7
5789,8037,7
8006,8257,7
10785,7560,7
12195,9956,7
6258,7064,7
11527,3875,7
727,739,7
2260,2281,7
5458,5466,7
1078,6084,7
6017,6809,7
1747,4675,7
5869,6338,7
5509,7866,7
1849,191,7
1343,6783,7
11871,1240,7
4737,5748,7
1352,9294,7
11376,12088,7
356,5212,7
1958,1964,7
712,749,7
1023,760,7
2152,2178,7
3507,3575,7
4016,4066,7
1053,247,7
2941,928,7
2867,5464,7
2294,4942,7
5798,5954,7
7759,7774,7
2916,6416,7
1160,3147,7
10015,10089,7
10819,10899,7
11180,11183,7
10764,382,7
11883,1966,7
381,749,7
135,2068,7
1029,1057,7
274,606,7
3440,3461,7
2325,2437,7
1818,407,7
1371,4316,7
1696,4066,7
5705,5733,7
4034,5522,7
2857,9101,7
3021,6113,7
10573,6882,7
1164,9063,7
1464,3677,7
1505,3117,7
11930,11939,7
1378,7076,7
13249,42,7
704,797,7
1479,1498,7
2273,2295,7
255,3104,7
1837,2743,7
1696,1818,7
3576,4316,7
4632,5450,7
6832,6889,7
2504,9924,7
2231,9066,7
2097,6783,7
1378,5696,7
258,6827,7
1966,2000,7
2545,2576,7
2528,2595,7
226,3157,7
4212,4300,7
3493,649,7
2905,945,7
3561,4407,7
4609,4988,7
2231,4435,7
6069,6077,7
4316,6063,7
8132,8190,7
8402,8403,7
3418,8190,7
2024,8260,7
3112,4092,7
5634,8556,7
12582,1772,7
913,961,7
3157,624,7
3642,3676,7
4607,4614,7
5586,5592,7
4674,5481,7
7605,8158,7
2857,3278,7
211,5737,7
7860,8775,7
10799,6166,7
12841,8674,7
368,716,7
234,269,7
3404,3492,7
2992,910,7
1696,4009,7
6208,6293,7
6418,732,7
4728,8266,7
8920,8965,7
148,2090,7
1573,1955,7
11275,556,7
11472,11946,7
11290,11353,7
8552,9101,7
183,7721,7
2570,2573,7
762,792,7
2443,2485,7
3937,3998,7
4042,975,7
6016,6039,7
6017,6075,7
1635,3503,7
6339,6584,7
6441,8961,7
5564,6946,7
9703,9777,7
9758,9777,7
1849,7560,7
392,7560,7
5696,8424,7
4707,8595,7
213,222,7
1403,1423,7
2912,2972,7
1332,945,7
5319,5370,7
5458,5479,7
5819,6242,7
10022,10024,7
3286,7243,7
712,9540,7
1001,724,7
355,360,7
750,795,7
4046,4321,7
1662,443,7
8213,8245,7
1428,5361,7
6548,9055,7
7162,9540,7
2960,398,7
10576,7502,7
10785,10796,7
10701,10714,7
4070,5096,7
1074,3309,7
6409,8594,7
10308,8671,7
231,271,7
1053,763,7
2554,2573,7
6016,6049,7
9030,9069,7
7551,8246,7
6622,7222,7
6138,9777,7
11376,9779,7
121,139,7
606,610,7
1247,1287,7
2437,2498,7
2573,3104,7
4671,4927,7
6071,6096,7
2926,7820,7
1283,4823,7
6036,8045,7
1389,281,7
1677,6447,7
2231,392,7
3090,8679,7
11275,7507,7
10975,4707,7
5002,953,7
11376,6394,7
1089,388,7
822,859,7
1943,1994,7
3548,4407,7
435,998,7
1608,5793,7
5443,6017,7
5443,6039,7
7677,7679,7
3545,4260,7
8562,9271,7
10057,6571,7
4034,6729,7
10778,7560,7
10509,8501,7
3361,8406,7
7832,9600,7
356,712,7
1053,374,7
1917,1933,7
4329,4377,7
4645,4655,7
4707,4749,7
2867,4042,7
1484,4316,7
4399,928,7
2969,5416,7
3544,4607,7
8403,8485,7
7082,8289,7
8956,9000,7
4541,5560,7
6729,9645,7
10616,8017,7
5754,7661,7
2268,2288,7
2728,2781,7
3104,3123,7
4224,4245,7
292,763,7
4059,4373,7
5411,5423,7
5734,5769,7
5789,7082,7
2910,4209,7
4627,6418,7
10371,10396,7
3278,8363,7
5522,6560,7
7747,8584,7
7747,8562,7
3432,5696,7
6001,6987,7
1740,5920,7
2485,5487,7
1947,9280,7
362,392,7
979,993,7
1001,763,7
2197,2199,7
3015,3041,7
4009,4025,7
4223,4248,7
1314,1818,7
8073,8093,7
3503,7868,7
10396,10397,7
2201,8584,7
10767,1240,7
1826,2610,7
2251,9856,7
385,731,7
564,592,7
1023,374,7
3730,3746,7
2789,4339,7
1651,391,7
2700,752,7
1381,5733,7
4316,6039,7
6908,6930,7
3650,5867,7
3330,5482,7
5411,7872,7
8211,954,7
2108,2174,7
4016,4353,7
5311,5361,7
5459,5463,7
2786,5944,7
6507,6523,7
3295,3527,7
7433,7463,7
5769,5977,7
7605,8289,7
2345,2945,7
3618,382,7
1246,9752,7
2354,7209,7
11046,2378,7
10203,8030,7
11767,8704,7
6987,7679,7
7099,8057,7
13296,5101,7
1053,760,7
211,3104,7
3603,3679,7
2802,910,7
2867,4395,7
2212,2935,7
3735,95,7
2068,4552,7
5016,8194,7
10460,5116,7
5748,9421,7
10435,7725,7
11416,4090,7
12582,7209,7
364,740,7
366,727,7
1482,1696,7
5310,5333,7
4412,4674,7
1865,3544,7
5954,5993,7
3544,6039,7
1598,1643,7
7868,8353,7
6069,6896,7
5795,8089,7
11332,11370,7
11923,11930,7
10461,7832,7
10767,741,7
704,792,7
768,791,7
1503,1576,7
2728,2773,7
4052,4373,7
1484,4395,7
1666,4364,7
2783,4364,7
5716,5767,7
6001,6071,7
6878,6896,7
5789,7820,7
2886,8411,7
3078,8006,7
10015,10024,7
12506,5643,7
6460,8106,7
309,774,7
311,380,7
1482,1666,7
2867,4399,7
6001,6049,7
6001,6047,7
1246,3637,7
9340,9366,7
2504,5518,7
3837,9271,7
11914,11930,7
139,8529,7
11290,13160,7
13900,3382,7
706,709,7
1026,1035,7
3123,3146,7
3611,3663,7
3120,997,7
1381,58,7
5432,5436,7
6049,6063,7
1568,2256,7
4969,6063,7
3576,6017,7
7820,8353,7
2945,6560,7
10128,4541,7
10975,11275,7
10497,1413,7
7995,9171,7
12244,5757,7
7099,9994,7
1818,2511,7
1817,2734,7
2683,288,7
6016,6063,7
3527,3920,7
2504,4541,7
8562,8895,7
10024,10089,7
3925,6730,7
3589,7162,7
8704,9688,7
288,6783,7
1511,3486,7
2201,3117,7
1825,6086,7
211,223,7
215,299,7
764,792,7
3151,3188,7
4016,4053,7
4205,4300,7
4353,4388,7
2939,4053,7
2325,2910,7
5423,5464,7
3977,4016,7
6453,6478,7
2684,7624,7
3278,7082,7
4373,6853,7
1635,901,7
6344,8420,7
9610,9649,7
9810,9822,7
10024,10095,7
10778,4451,7
10112,10862,7
10478,435,7
3451,6261,7
13221,13249,7
1506,3916,7
2959,4025,7
1884,4412,7
4674,6047,7
8511,8579,7
6447,732,7
625,95,7
10352,4249,7
10899,10900,7
7327,9653,7
10022,1747,7
10758,1562,7
2527,2571,7
3730,3772,7
4016,4309,7
4316,975,7
1347,2279,7
2759,3544,7
7629,7645,7
2185,7068,7
6418,8093,7
8045,8471,7
1378,6548,7
10212,10216,7
10767,9466,7
2759,2773,7
947,970,7
2241,2271,7
4309,4316,7
1314,975,7
2262,3573,7
3343,4319,7
5333,5370,7
5423,5478,7
2581,4496,7
3937,4988,7
2773,6071,7
6622,6668,7
1505,3223,7
8289,8295,7
394,4854,7
6418,8068,7
7039,7872,7
1646,8289,7
9363,9366,7
4850,7799,7
8684,9359,7
3418,8411,7
392,5330,7
12323,6591,7
13557,13560,7
2407,2498,7
328,354,7
1042,1095,7
5494,6047,7
3650,485,7
1169,3527,7
6813,8411,7
1338,816,7
1715,4034,7
3798,8818,7
281,6441,7
4170,8584,7
3243,9777,7
10089,1860,7
11332,9712,7
13605,13614,7
4090,954,7
3005,3024,7
3540,3589,7
1637,497,7
2939,4009,7
1884,3544,7
6017,6069,7
4674,6064,7
2776,7662,7
5509,7662,7
9410,9466,7
3028,497,7
1849,4820,7
4774,7209,7
14069,14087,7
910,993,7
2725,2786,7
4384,4398,7
5435,5466,7
5435,5479,7
2941,5499,7
3930,6860,7
1613,8007,7
534,7068,7
2345,4774,7
1849,6729,7
10313,10371,7
10368,2973,7
2973,3278,7
10740,3343,7
10095,1860,7
12203,12210,7
1972,2035,7
42,5101,7
2437,2458,7
2781,2792,7
2469,2500,7
2941,4080,7
6097,975,7
3576,6039,7
187,5572,7
419,7718,7
6750,8158,7
9331,9369,7
2969,5120,7
4632,8299,7
6987,9659,7
10758,1678,7
2588,5212,7
1956,1967,7
2223,2295,7
2404,2406,7
4607,4682,7
1696,2717,7
1464,4066,7
2717,4025,7
1982,6776,7
4468,7662,7
3405,5867,7
5544,9098,7
3078,8584,7
1064,2532,7
8642,905,7
316,383,7
2743,2769,7
6047,6064,7
4737,5653,7
10377,8048,7
1860,4917,7
11876,8030,7
10357,3513,7
1023,366,7
2221,2255,7
286,763,7
4309,4339,7
1598,1617,7
6069,6827,7
4627,5819,7
8981,8988,7
3090,3223,7
1982,9620,7
10536,9977,7
11871,5021,7
1115,9294,7
139,9355,7
12299,13637,7
758,773,7
804,888,7
1014,2655,7
4020,4046,7
2123,3154,7
1563,2171,7
5954,5964,7
3802,5644,7
3293,6585,7
4125,5073,7
1769,7373,7
10322,10349,7
10334,10397,7
10576,10644,7
1164,556,7
10616,10899,7
1673,9127,7
704,764,7
368,701,7
4009,4059,7
1635,2857,7
4814,4876,7
5310,5319,7
4656,4903,7
6001,6075,7
8190,95,7
3934,9225,7
8158,9874,7
1429,7590,7
4364,8194,7
6548,6987,7
6447,8596,7
2408,4450,7
13160,8961,7
13296,1591,7
1752,1796,7
4052,4083,7
4609,4632,7
6111,6114,7
5775,5978,7
1208,8209,7
1635,5789,7
10954,7327,7
10089,4917,7
649,696,7
2182,652,7
4053,4080,7
1396,989,7
1616,2780,7
1337,4399,7
1966,3299,7
441,7868,7
8591,8803,7
10110,8803,7
11416,954,7
1095,374,7
3414,3436,7
6047,6075,7
4674,6039,7
1569,5989,7
7605,901,7
3418,8158,7
7162,855,7
10334,3573,7
7661,9540,7
364,716,7
2570,2600,7
215,248,7
827,874,7
2264,2268,7
2212,2223,7
3519,3536,7
4632,4646,7
1666,1818,7
1464,2867,7
1347,3509,7
5466,5479,7
5766,5789,7
8986,8995,7
5522,7560,7
191,392,7
191,7560,7
7505,9874,7
12323,12338,7
10067,712,7
755,797,7
2485,2497,7
1576,1598,7
2468,2490,7
1250,2886,7
4339,4353,7
2415,3640,7
1484,4399,7
2111,3226,7
3544,5491,7
3576,5481,7
5233,6289,7
3503,8209,7
1635,2906,7
1762,8912,7
1637,2024,7
10349,10397,7
6480,8824,7
6113,9522,7
1343,6013,7
11368,9404,7
3117,8596,7
479,486,7
255,266,7
805,822,7
809,873,7
1464,2759,7
1250,613,7
2783,915,7
1464,4364,7
3576,4607,7
6016,6047,7
1389,7810,7
1769,5533,7
2097,8579,7
2437,7825,7
12323,5201,7
2588,6591,7
1200,13637,7
2460,2464,7
3967,3994,7
4011,4059,7
4502,4586,7
1314,1482,7
1252,494,7
5724,5734,7
2294,4607,7
1865,5798,7
8979,8995,7
10701,10778,7
10806,10899,7
13657,7395,7
2567,2573,7
727,774,7
1314,2783,7
1371,4395,7
3837,4846,7
3576,6063,7
2601,6160,7
2569,394,7
1208,7662,7
269,2851,7
10334,10396,7
1041,5696,7
10095,1747,7
4972,5240,7
4090,8211,7
4016,4083,7
4388,975,7
2550,5100,7
6063,6075,7
2773,5440,7
3576,5491,7
3963,4593,7
8073,8089,7
18,3177,7
7605,8353,7
3286,5546,7
10512,3665,7
12323,183,7
764,797,7
1013,328,7
4082,4335,7
2759,4053,7
2734,959,7
3544,6017,7
2939,5989,7
5423,7866,7
7068,8146,7
6523,9987,7
10352,6447,7
10396,2926,7
10701,10702,7
8501,9833,7
10017,6548,7
6208,9421,7
7832,9862,7
8258,9856,7
13571,5212,7
2548,8763,7
275,299,7
1001,366,7
1095,716,7
2245,2248,7
4017,4080,7
2941,4044,7
4395,975,7
5432,5448,7
2773,4412,7
1994,5885,7
4047,6591,7
2906,8190,7
3330,3590,7
9331,9385,7
10334,1389,7
1246,8165,7
3112,3243,7
4056,7919,7
10067,5111,7
12323,712,7
1001,740,7
709,730,7
2268,2281,7
211,615,7
4017,4025,7
2600,2699,7
4542,4554,7
2939,4025,7
5989,6020,7
5073,6983,7
3119,6365,7
300,9634,7
10414,10433,7
10858,9252,7
